SEQ COD;DATA;BP;CLIENTE;UF;MUNICIPIO;NF;CÓDIGO;PRODUTO;QTD;R$ UN VND;VALOR;LOTE;REP;CANAL;MOTIVO;OBS;TRATATIVA;ANALISTA
4577166327;24/04/2025;66327;SF COMERCIO DE UTILIDADES LTDA;SC;SAO FRANCISCO DO SUL;146589;904706;AQUARELA BAZZE 12 CORES CJTO; 17,00 ;;;;SABRI RIBEIRO REPRESENTACOES E COME;UNIDADE;DEFEITO;DERRETIMENTO;ABATIMENTO;GABRIELA SOUZA DOS SANTOS
4576366141;16/04/2025;66141;FESTINFAN COMERCIO VAREJISTA LTDA;CE;CAUCAIA;126548;904706;AQUARELA BAZZE 12 CORES CJTO; 28,00 ; 4,44 ; 124,32 ;;PAUTA REPRESENTACOES LTDA;UNIDADE;DEFEITO;DERRETIMENTO;SEM RETORNO;ADRIANO FALCAO SARMENTO
4577626991;29/04/2025;26991;COMERCIAL DE UTILIDADES DOMESTICASMATEPLAS;MS;PONTA PORA;119829;904065;CANETA ESF BAZZE WAVE 0.7 REGULAR PT24UN; 1,00 ; 0,70 ; 0,70 ;;REALSI REPRESENTACOES LTDA;UNIDADE;DEFEITO;CANETAS SECAS;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4577626991;29/04/2025;26991;COMERCIAL DE UTILIDADES DOMESTICASMATEPLAS;MS;PONTA PORA;122313;900043;CANETA ESF BAZZE DOBLE 1.0 AZ PTO PT24UN; 1,00 ; 0,99 ; 0,99 ;;REALSI REPRESENTACOES LTDA;UNIDADE;DEFEITO;CANETAS SECAS;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4577626991;29/04/2025;26991;COMERCIAL DE UTILIDADES DOMESTICASMATEPLAS;MS;PONTA PORA;122313;904560;CANETA ESF BAZZE DOBLE1.0 FASHION PT24UN; 1,00 ; 1,09 ; 1,09 ;;REALSI REPRESENTACOES LTDA;UNIDADE;DEFEITO;CANETAS SECAS;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4577626991;29/04/2025;26991;COMERCIAL DE UTILIDADES DOMESTICASMATEPLAS;MS;PONTA PORA;149806;904706;AQUARELA BAZZE 12 CORES CJTO; 5,00 ; 4,20 ; 21,00 ;;REALSI REPRESENTACOES LTDA;UNIDADE;DEFEITO;DERRETIMENTO;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4577179616;24/04/2025;79616;DOBRA PAPELARIA LTDA;SP;POMPEIA;130715;904706;AQUARELA BAZZE 12 CORES CJTO; 4,00 ;;;;M I R REPRESENTACAO COMERCIAL EM AR;UNIDADE;DEFEITO;DERRETIMENTO;ABATIMENTO;FABIANA DOS SANTOS CHAVES
4575772273;10/04/2025;72273;JC ARTIGOS DE PAPELARIA LTDA;DF;BRASILIA;142113;904706;AQUARELA BAZZE 12 CORES CJTO; 74,00 ; 4,26 ; 315,34 ;;FUTURA COMERCIO DE INFORMATICA E RE;UNIDADE;DEFEITO;DERRETIMENTO;BONIFICAÇÃO;ADRIANO FALCAO SARMENTO
4577627273;29/04/2025;27273;DINAMICA COMERCIO DE ARTIGOSDE PAPELARIA EIRELI;RO;PORTO VELHO;127438;904706;AQUARELA BAZZE 12 CORES CJTO; 24,00 ; 4,98 ;;;MERCI REPRESENTACOES COMERCIAIS LTD;UNIDADE;DEFEITO;DERRETIMENTO;DEVOLUÇÃO;ADRIANO FALCAO SARMENTO
4577627273;29/04/2025;27273;DINAMICA COMERCIO DE ARTIGOSDE PAPELARIA EIRELI;RO;PORTO VELHO;147844;904706;AQUARELA BAZZE 12 CORES CJTO; 23,00 ; 4,98 ;;;MERCI REPRESENTACOES COMERCIAIS LTD;UNIDADE;DEFEITO;DERRETIMENTO;DEVOLUÇÃO;ADRIANO FALCAO SARMENTO
4578333796;06/05/2025;33796;TEIXEIRA E CHAVES LTDA;MG;GOVERNADOR VALADARES;123228;904706;AQUARELA BAZZE 12 CORES CJTO; 326,00 ; 3,45 ; 1.124,70 ;;GYZ AM COMERCIO E REPRES DE ARTIGOS;UNIDADE;DEFEITO;DERRETIMENTO;DEVOLUÇÃO;ANDREIA AGUIAR GARCIA GASPARONI
4578259242;05/05/2025;59242;JYRAYA COMERCIO DE BRINQUEDOS LTDA;BA;SALVADOR;138757;904706;AQUARELA BAZZE 12 CORES CJTO; 6,00 ; 4,71 ; 28,26 ;;CRISTIANE RODEIRO SCHLEU;UNIDADE;DEFEITO;DERRETIMENTO;DEVOLUÇÃO;ANDREIA AGUIAR GARCIA GASPARONI
4579131078;14/05/2025;31078;LIVRARIA E PAPELARIA ARCO IRIS COMERCIO E REPRESENTACAO LTDA;PB;JOAO PESSOA;140401;904706;AQUARELA BAZZE 12 CORES CJTO; 6,00 ; 4,48 ; 26,88 ;;A E G REPRESENTACOES LTDA;UNIDADE;DEFEITO;DERRETIMENTO;BONIFICAÇÃO;ADRIANO FALCAO SARMENTO
4580370016;26/05/2025;70016;ROYAL NORTE EMPREENDIMENTOSCOMERCIA;MG;TAIOBEIRAS;128359;904706;AQUARELA BAZZE 12 CORES CJTO; 10,00 ; 4,97 ; 49,70 ;;TALENT REPRESENTACOES LTDA;UNIDADE;DEFEITO;DERRETIMENTO;ABATIMENTO;ADRIANO FALCAO SARMENTO
4580176912;24/05/2025;76912;ANA JULIA SOARES DE SOUSA MOTA;MG;JAIBA;138912;904706;AQUARELA BAZZE 12 CORES CJTO; 9,00 ; 4,97 ; 44,73 ;;TALENT REPRESENTACOES LTDA;UNIDADE;DEFEITO;DERRETIMENTO;SEM RETORNO;ADRIANO FALCAO SARMENTO
4580065204;23/05/2025;65204;L C VAZ DISTRIBUIDORA LTDA ME;MA;SAO LUIS;123213;904706;AQUARELA BAZZE 12 CORES CJTO; 30,00 ; 3,53 ; 106,02 ;;MENDES REPRESENTACOES LTDA;UNIDADE;DEFEITO;DERRETIMENTO;ABATIMENTO;FABIANA DOS SANTOS CHAVES
4579936084;22/05/2025;36084;DJANIRA PRESENTES LTDA;MA;SAO LUIS;130654;904706;AQUARELA BAZZE 12 CORES CJTO; 10,00 ; 4,49 ; 44,85 ;;MENDES REPRESENTACOES LTDA;UNIDADE;DEFEITO;DERRETIMENTO;ABATIMENTO;FABIANA DOS SANTOS CHAVES
4578332369;06/05/2025;32369;CAVALCANTE LAGES LTDA ME;AP;MACAPA;150124;904706;AQUARELA BAZZE 12 CORES CJTO; 16,00 ; 4,20 ; 67,20 ;;H M G COMERCIO E REPRESENTACAO LTDA;UNIDADE;DEFEITO;DERRETIMENTO;ABATIMENTO;ADRIANO FALCAO SARMENTO
4581974581;11/06/2025;74581;BAZAR BANDEIRANTES LTDA;MA;ACAILANDIA;150338;904706;AQUARELA BAZZE 12 CORES CJTO; 96,00 ;;;;D B OLIVEIRA COMERCIO E REPRESENTAC;UNIDADE;DEFEITO;DERRETIMENTO;SEM RETORNO;ADRIANO FALCAO SARMENTO
4583173861;23/06/2025;73861;HIPER DIFERENTE ATACADO DE VARIEDADES LTDA;SC;BALNEARIO CAMBORIU;146017;904706;AQUARELA BAZZE 12 CORES CJTO; 55,00 ;;;;SABRI RIBEIRO REPRESENTACOES E COME;UNIDADE;DEFEITO;DERRETIMENTO;DEVOLUÇÃO;GABRIELA SOUZA DOS SANTOS
4581166647;03/06/2025;66647;TOT PAPELARIA LTDA;RS;CACHOEIRINHA;102899;608037;COLA BASTAO BAZZE 10G SHRK 12UN; 58,00 ; 29,00 ;;;CLARISSA DIAS DE SOUZA;UNIDADE;DEFEITO;;ABATIMENTO;CLARISSA DIAS DE SOUZA
4581166647;03/06/2025;66647;TOT PAPELARIA LTDA;RS;CACHOEIRINHA;102899;904706;AQUARELA BAZZE 12 CORES CJTO; 6,00 ; 25,32 ;;;CLARISSA DIAS DE SOUZA;UNIDADE;DEFEITO;;ABATIMENTO;CLARISSA DIAS DE SOUZA
4581166647;03/06/2025;66647;TOT PAPELARIA LTDA;RS;CACHOEIRINHA;102899;905024;CANETA ESF TRIS ASTRO 1.0 10CORES DP12UN; 1,00 ; 9,75 ;;;CLARISSA DIAS DE SOUZA;UNIDADE;DEFEITO;;ABATIMENTO;CLARISSA DIAS DE SOUZA
4581166647;03/06/2025;66647;TOT PAPELARIA LTDA;RS;CACHOEIRINHA;102899;653396;CANETA ESF BAZZE SIX PTO CX 50UN; 17,00 ; 5,61 ;;;CLARISSA DIAS DE SOUZA;UNIDADE;DEFEITO;;ABATIMENTO;CLARISSA DIAS DE SOUZA
4581166647;03/06/2025;66647;TOT PAPELARIA LTDA;RS;CACHOEIRINHA;102899;904348;GRAMP MINI BAZZE B5101 C GRAMPO CART2PCS; 1,00 ; 5,47 ;;;CLARISSA DIAS DE SOUZA;UNIDADE;DEFEITO;;ABATIMENTO;CLARISSA DIAS DE SOUZA
4581166647;03/06/2025;66647;TOT PAPELARIA LTDA;RS;CACHOEIRINHA;102899;903938;GRAMP BAZZE B5309 25F PLAST COR DP 6UN; 1,00 ; 6,47 ;;;CLARISSA DIAS DE SOUZA;UNIDADE;DEFEITO;;ABATIMENTO;CLARISSA DIAS DE SOUZA
4581166647;03/06/2025;66647;TOT PAPELARIA LTDA;RS;CACHOEIRINHA;102899;681092;CANETA BORRACHA TRIS FIT CX DP 24 UN; 1,00 ; 3,54 ;;;CLARISSA DIAS DE SOUZA;UNIDADE;DEFEITO;;ABATIMENTO;CLARISSA DIAS DE SOUZA
4581166647;03/06/2025;66647;TOT PAPELARIA LTDA;RS;CACHOEIRINHA;102899;690933;CANETA CORRETIVA 4ML PETIT 4COR DP 12UN; 12,00 ; 38,97 ;;;CLARISSA DIAS DE SOUZA;UNIDADE;DEFEITO;;ABATIMENTO;CLARISSA DIAS DE SOUZA
4581166647;03/06/2025;66647;TOT PAPELARIA LTDA;RS;CACHOEIRINHA;102899;689180;MARCADOR METAL ARTOOLS PTADUPLA PRA AV; 10,00 ; 27,72 ;;;CLARISSA DIAS DE SOUZA;UNIDADE;DEFEITO;;ABATIMENTO;CLARISSA DIAS DE SOUZA
4581166647;03/06/2025;66647;TOT PAPELARIA LTDA;RS;CACHOEIRINHA;102899;689982;MARCADOR METAL ARTOOLS PTADUPLA VM AV; 3,00 ; 6,17 ;;;CLARISSA DIAS DE SOUZA;UNIDADE;DEFEITO;;ABATIMENTO;CLARISSA DIAS DE SOUZA
4581166647;03/06/2025;66647;TOT PAPELARIA LTDA;RS;CACHOEIRINHA;102899;689975;MARCADOR METAL ARTOOLS PTADUPLA VD AV; 1,00 ; 6,17 ;;;CLARISSA DIAS DE SOUZA;UNIDADE;DEFEITO;;ABATIMENTO;CLARISSA DIAS DE SOUZA
4581166647;03/06/2025;66647;TOT PAPELARIA LTDA;RS;CACHOEIRINHA;102899;689951;MARCADOR METAL ARTOOLS PTADUPLA ROX AV; 1,00 ; 6,17 ;;;CLARISSA DIAS DE SOUZA;UNIDADE;DEFEITO;;ABATIMENTO;CLARISSA DIAS DE SOUZA
4581166647;03/06/2025;66647;TOT PAPELARIA LTDA;RS;CACHOEIRINHA;102899;689173;MARCADOR METAL ARTOOLS PTADUPLA OUR AV; 1,00 ; 6,17 ;;;CLARISSA DIAS DE SOUZA;UNIDADE;DEFEITO;;ABATIMENTO;CLARISSA DIAS DE SOUZA
4581166647;03/06/2025;66647;TOT PAPELARIA LTDA;RS;CACHOEIRINHA;102899;905093;CANETA GEL TRIS RAINBOW 1.0 DP 24UN; 15,00 ; 60,00 ;;;CLARISSA DIAS DE SOUZA;UNIDADE;DEFEITO;;ABATIMENTO;CLARISSA DIAS DE SOUZA
4581166647;03/06/2025;66647;TOT PAPELARIA LTDA;RS;CACHOEIRINHA;102899;687001;GIZ RETRATIL NEW TWIST 12 COR CJTO; 2,00 ; 28,90 ;;;CLARISSA DIAS DE SOUZA;UNIDADE;DEFEITO;;ABATIMENTO;CLARISSA DIAS DE SOUZA
4581136409;03/06/2025;36409;INFOPEL INFORMATICA PAPELARIA ELIVRDE IPIAU EIRELI EPP;BA;IPIAU;135738;904706;AQUARELA BAZZE 12 CORES CJTO; 36,00 ; 4,11 ; 147,96 ;;CRISTIANE RODEIRO SCHLEU;UNIDADE;DEFEITO;DERRETIMENTO;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4583381097;25/06/2025;81097;AZELIMA LTDA;ES;VILA VELHA;134231;904706;AQUARELA BAZZE 12 CORES CJTO; 5,00 ; 4,73 ; 23,65 ;;ISAMAR REPRESENTACOES COMERCIAIS LT;UNIDADE;DEFEITO;DERRETIMENTO;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;611846;TESOURA ESC TRIS CLASS PAST DP 24UN; 1,00 ; 2,49 ; 2,49 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;686998;AQUARELA MEGA ACQUA COLOR 12 CORES EST; 17,00 ; 9,48 ; 161,16 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;683836;CARIMBO AUTOTINTADO FROZEN CX DP 12 UN; 1,00 ; 2,00 ; 2,00 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;683744;HIDROCOR PT DUPLA MEGAHIDRO DUO24CORCJTO; 1,00 ; 17,62 ; 17,62 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;683263;CANETA GEL TRIS INKFINITY METPAST DP50UN; 17,00 ; 2,39 ; 40,63 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;677347;GRAMPEADOR 26 6 T405 POP 15F PLAST DP6UN; 2,00 ; 9,98 ; 19,96 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;687575;GRAMPEADOR MINI 26 6 T318 POP 12F DP12UN; 2,00 ; 7,76 ; 15,52 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;677354;GRAMPEADOR 26 6 T317 POP12F PLAST DP12UN; 1,00 ; 7,76 ; 7,76 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;632759;GIZ RETR TRIS MEGA GEL PAST 6COR CJTO; 1,00 ; 18,95 ; 18,95 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;613031;GRAMP BAZZE B5315 50F METAL UN; 1,00 ; 16,63 ; 16,63 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;614274;MARCADOR QDO BCO BAZZE PTO CX 12UN; 15,00 ; 1,03 ; 15,45 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;618647;CALCULADORA MESA BAZZE B3562 CX 1UN; 1,00 ; 11,30 ; 11,30 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;901248;GRAMPEADOR TRIS HOLIC MINERAL CX 1UN; 2,00 ; 12,30 ; 24,60 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;686936;GIZ RETRATIL MEGA GEL COLOR 12 COR CJTO; 1,00 ; 31,92 ; 31,92 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;614328;MARCADOR CD DVD E RETRO BAZZE PTO CX12UN; 6,00 ; 0,83 ; 4,98 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;902597;LAPISEIRA TRIS HOLIC GUMMY 0.7MM DP24UN; 1,00 ; 2,41 ; 2,41 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;614335;MARCADOR CD DVD E RETRO BAZZE AZ CX12UN; 5,00 ; 0,83 ; 4,15 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;614281;MARCADOR QDO BCO BAZZE VM CX 12UN; 1,00 ; 1,03 ; 1,03 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;900890;CANETA TRIS HOLIC 8 COR 0.7MM DP 24UN; 1,00 ; 7,48 ; 7,48 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;683706;HIDROCOR PF MEGA HIDROCOLOR 24 COR CJTO; 1,00 ; 11,69 ; 11,69 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;686455;GIZ LIQUIDO TRIS POP OFFICE 5 CORES CJTO; 9,00 ; 29,91 ; 269,19 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;613031;GRAMP BAZZE B5315 50F METAL UN; 1,00 ; 17,46 ; 17,46 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;614014;MARCADOR PERM BAZZE PTO CX 12UN; 3,00 ; 0,89 ; 2,67 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;613017;GRAMP BAZZE B5945G 30F METAL UN; 1,00 ; 8,12 ; 8,12 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;906977;CARIMBO AUTO TRIS WOW! DP 24UN; 1,00 ; 1,50 ; 1,50 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;905093;CANETA GEL TRIS RAINBOW 1.0 DP 24UN; 4,00 ; 3,33 ; 13,32 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;619972;TESOURA ESC LEFTY CANHOTO 13CM CART 1 UN; 1,00 ; 3,79 ; 3,79 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;904706;AQUARELA BAZZE 12 CORES CJTO; 1,00 ; 3,99 ; 3,99 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;904072;CANETA ESF BAZZE WAVE 0.7 REGULR CART3UN; 1,00 ; 2,33 ; 2,33 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;902917;LAPIS GRAF BAZZE HB SEXT REC CX144UN; 4,00 ; 0,14 ; 0,56 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;901972;CANETA GEL APG TRIS HOLIC MI-AU DP24UN; 1,00 ; 6,65 ; 6,65 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4581030414;02/06/2025;30414;MEC TOCA COMERCIAL DISTRIBUIDORA LTDA;SP;RIBEIRAO PRETO;;902122;LAPIS COR BAZZE WAVE SEXT REC 12COR CJTO; 1,00 ; 1,92 ; 1,92 ;;G2 REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;;BONIFICAÇÃO;GABRIELA SOUZA DOS SANTOS
4583565619;27/06/2025;65619;PAULO ASSIS CABRAL E CIA LTDA;RS;XANGRI-LA;125726;904706;AQUARELA BAZZE 12 CORES CJTO; 14,00 ; 5,34 ; 74,76 ;;MAX BREUEL E CIA LTDA;UNIDADE;DEFEITO;DERRETIMENTO;BONIFICAÇÃO;ANDREIA AGUIAR GARCIA GASPARONI
4584277485;04/07/2025;77485;RIO TURY FESTAS E EMBALAGENS LTDA;MA;SAO LUIS;141293;905093;CANETA GEL TRIS RAINBOW 1.0 DP 24UN; 22,00 ; 3,38 ; 74,38 ;;MENDES REPRESENTACOES LTDA;UNIDADE;DEFEITO;CANETA COM VAZAMENTO;ABATIMENTO;FABIANA DOS SANTOS CHAVES
4584461635;06/07/2025;61635;DIGIPAPERCOMERCIAL E EVENTOS EIRELIME;CE;PARAIPABA;;904706;AQUARELA BAZZE 12 CORES CJTO; 11,00 ; 4,88 ; 53,68 ;;PAUTA REPRESENTACOES LTDA;UNIDADE;DEFEITO;DERRETIMENTO;ABATIMENTO;ADRIANO FALCAO SARMENTO
4584672432;08/07/2025;72432;AKAI KB MAGAZINE E COSMETICOS LTDA;SP;SAO VICENTE;140268;904706;AQUARELA BAZZE 12 CORES CJTO; 24,00 ; 4,78 ; 114,72 ;;BRASILIA E SANTOS REP COM DE ARTIGO;UNIDADE;DEFEITO;DERRETIMENTO;DEVOLUÇÃO;ADRIANO FALCAO SARMENTO
4584672955;08/07/2025;72955;AGM CONSULTORIAS EMPRESARIAIS E REPRESENTACOES LTDA;RJ;SAO GONCALO;139126;905093;CANETA GEL TRIS RAINBOW 1.0 DP 24UN; 1,00 ; 77,30 ; 77,30 ;;JJM REPRESENTACOES LTDA;DISPLAY;DEFEITO;CANETA COM VAZAMENTO;ABATIMENTO;ANDREIA AGUIAR GARCIA GASPARONI
4584175905;03/07/2025;75905;M I M CARVALHO;MA;SAO LUIS;150463;905093;CANETA GEL TRIS RAINBOW 1.0 DP 24UN; 24,00 ; 4,34 ; 104,08 ;;MENDES REPRESENTACOES LTDA;DISPLAY;DEFEITO;CANETA COM VAZAMENTO;ABATIMENTO;FABIANA DOS SANTOS CHAVES
4584964388;11/07/2025;64388;KOSAS COMERCIO DE MATERIAIS DE ESCE PAP LTDA ME;SC;ITAPEMA;154292;904706;AQUARELA BAZZE 12 CORES CJTO; 6,00 ; 4,86 ; 29,17 ;;SABRI RIBEIRO REPRESENTACOES E COME;UNIDADE;DEFEITO;DERRETIMENTO;ABATIMENTO;GABRIELA SOUZA DOS SANTOS
4584533831;07/07/2025;33831;DAIARA COMERCIO DE MATERIAIS ARTISTICOS LTDA;PR;CURITIBA;152681;683386;CANETA GEL TRIS INKFINITY PASTEL CART3UN; 12,00 ; 9,05 ; 108,60 ;;ETK REPRESENTACOES COMERCIAIS LTDA;CARTELA;DEFEITO;PONTAS SECAS;ABATIMENTO;GABRIELA SOUZA DOS SANTOS
4586230005;24/07/2025;30005;XANDRELA PAP E ANTIGUIDADES LTDA ME;PR;ARAUCARIA;127147;904706;AQUARELA BAZZE 12 CORES CJTO; 2,00 ; 4,44 ; 8,88 ;;ETK REPRESENTACOES COMERCIAIS LTDA;UNIDADE;DEFEITO;DERRETIMENTO;ABATIMENTO;GABRIELA SOUZA DOS SANTOS
